gameMap, player, reference_timestep, goal, pred_actions, true_actions
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Indeterminate,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Indeterminate,UU,UUR
StagHunt_d,C,timestep1,Indeterminate,UU,UUR
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_d,C,timestep1,Hare1,UU,UUR
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_d,C,timestep1,Hare2,UU,UUR
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Hare1,DD,DLL
StagHunt_e,C,timestep1,Hare1,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,A,timestep1,Hare2,RR,RUU
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_i_T01,A,timestep1,Hare2,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,A,timestep1,Stag2,RR,RRD
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,B,timestep1,Stag1,UU,UUL
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Hare1,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_a,C,timestep1,Stag2,LL,LLU
StagHunt_b_T012,A,timestep1,Hare1,UD,ULL
StagHunt_b_T012,A,timestep1,Hare1,UD,ULL
StagHunt_b_T012,A,timestep1,Hare1,UD,ULL
StagHunt_b_T012,A,timestep1,Hare1,UD,ULL
StagHunt_b_T012,A,timestep1,Hare1,UD,ULL
StagHunt_b_T012,A,timestep1,Hare1,UD,ULL
StagHunt_b_T012,A,timestep1,Hare1,UD,ULL
StagHunt_b_T012,A,timestep1,Hare1,UD,ULL
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,B,timestep1,Stag1,RR,RRR
StagHunt_b_T012,C,timestep1,Hare1,DD,DDR
StagHunt_b_T012,C,timestep1,Hare1,DD,DDR
StagHunt_b_T012,C,timestep1,Stag1,DD,DDR
StagHunt_b_T012,C,timestep1,Stag1,DD,DDR
StagHunt_b_T012,C,timestep1,Hare1,DD,DDR
StagHunt_b_T012,C,timestep1,Hare1,DD,DDR
StagHunt_b_T012,C,timestep1,Stag1,DD,DDR
StagHunt_b_T012,C,timestep1,Stag1,DD,DDR
StagHunt_c_T01,A,timestep1,Stag1,LD,LDD
StagHunt_c_T01,A,timestep1,Hare1,LL,LDD
StagHunt_c_T01,A,timestep1,Hare1,LD,LDD
StagHunt_c_T01,A,timestep1,Stag1,LD,LDD
StagHunt_c_T01,A,timestep1,Hare1,LD,LDD
StagHunt_c_T01,A,timestep1,Hare1,LL,LDD
StagHunt_c_T01,A,timestep1,Hare1,LD,LDD
StagHunt_c_T01,A,timestep1,Hare1,LN,LDD
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,B,timestep1,Stag2,RR,RRR
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare1,DD,DDD
StagHunt_c_T01,C,timestep1,Stag2,DD,DDD
StagHunt_c_T01,C,timestep1,Hare2,DD,DDD
StagHunt_c_T01,C,timestep1,Stag2,DD,DDD
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,A,timestep1,Stag1,UD,UR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,B,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Indeterminate,UU,UUR
StagHunt_d,C,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Hare1,UU,UUR
StagHunt_d,C,timestep1,Stag1,UU,UUR
StagHunt_d,C,timestep1,Stag1,UU,UUR
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Stag1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,A,timestep1,Hare1,LL,LLL
StagHunt_e,B,timestep1,Indeterminate,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare2,RL,RUU
StagHunt_e,B,timestep1,Hare1,RL,RUU
StagHunt_e,B,timestep1,Stag1,RL,RUU
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Hare1,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_e,C,timestep1,Stag2,DD,DLL
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,A,timestep1,Stag2,RR,RUU
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,B,timestep1,Hare2,DD,DDR
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Hare2,UU,
StagHunt_f,C,timestep1,Indeterminate,UU,
StagHunt_f,C,timestep1,Stag1,UU,
StagHunt_f,C,timestep1,Hare2,UU,
StagHunt_f,C,timestep1,Hare2,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_f,C,timestep1,Hare1,UU,
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,A,timestep1,Stag1,NN,RRD
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,B,timestep1,Stag1,RR,RRR
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_g_T01,C,timestep1,Stag1,RL,RRU
StagHunt_g_T01,C,timestep1,Stag1,RN,RRU
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_g_T01,C,timestep1,Stag1,RR,RRU
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,A,timestep1,Stag1,UU,UDL
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,B,timestep1,Stag1,UU,UUR
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_h_T01,C,timestep1,Hare2,RR,RRU
StagHunt_i_T01,A,timestep1,Stag1,NL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,A,timestep1,Stag1,LL,LDD
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,B,timestep1,Stag1,LL,LDL
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Hare2,DD,DDR
StagHunt_i_T01,C,timestep1,Stag1,DD,DDR
